databaseId	name	imageUrl	cardBack	type	Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission	DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity	Range	Cunning	Weapons	Strength	Shields	gametext	HoF
STVE-EN55026	"Sam'po Left in Command"	https://www.trekcc.org/2e/cardimages/STVE-EN55026.jpg	red_card_back	Personnel	"Sam'po Left in Command"	"HaD"	"STVE-EN55026"	"V"	"Y"	"55V026"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	"Commander: Li'seria. Genetically Enhanced."	""	"Son'a"	"Archaeology Engineer Navigation Security Treachery"	"3"	"3"	"6"	"6"	"6"	"6"	"When an opponent's personnel is killed in combat or an engagement involving this personnel, discard the top two cards of their deck."	"Y"
STVE-EN55027	"Beverly Crusher Principled Physician"	https://www.trekcc.org/2e/cardimages/STVE-EN55027.jpg	red_card_back	Personnel	"Beverly Crusher Principled Physician"	"HaD"	"STVE-EN55027"	"V"	"Y"	"55V027"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Dissident."	""	"Human"	"Biology Exobiology Leadership 2 Medical Science"	"6"	"6"	"6"	"6"	"5"	"5"	"When this personnel is randomly selected, you may take a [NA] Honor personnel from your discard pile into hand."	"Y"
STVE-EN55028	"Data Principled Rogue"	https://www.trekcc.org/2e/cardimages/STVE-EN55028.jpg	red_card_back	Personnel	"Data Principled Rogue"	"HaD"	"STVE-EN55028"	"V"	"Y"	"55V028"	"Personnel"	"5"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Dissident."	""	"Android"	"Engineer 2 Honor 2 Security"	"8"	"8"	"8"	"8"	"10"	"10"	"When any number of [NA] Honor personnel present are about to be killed by a card an opponent owns, those personnel are stopped instead."	"Y"
STVE-EN55029	"Deanna Troi Principled Heart"	https://www.trekcc.org/2e/cardimages/STVE-EN55029.jpg	red_card_back	Personnel	"Deanna Troi Principled Heart"	"HaD"	"STVE-EN55029"	"V"	"Y"	"55V029"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Dissident."	""	"Betazoid/Human"	"Anthropology Biology Diplomacy Exobiology Telepathy"	"6"	"6"	"5"	"5"	"5"	"5"	"While this personnel is present with two [NA] Honor personnel and an opponent's personnel on a planet mission, each player plays with their hands revealed."	"Y"
STVE-EN55030	"Geordi La Forge Illuminated Advocate"	https://www.trekcc.org/2e/cardimages/STVE-EN55030.jpg	red_card_back	Personnel	"Geordi La Forge Illuminated Advocate"	"HaD"	"STVE-EN55030"	"V"	"Y"	"55V030"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Dissident."	""	"Human"	"2 Engineer Leadership Navigation Physics Programming Science"	"6"	"6"	"6"	"6"	"5"	"5"	"While this personnel is attempting a Region: Briar Patch mission, he is attributes +1."	"Y"
STVE-EN55031	"Jean-Luc Picard Principled Maverick"	https://www.trekcc.org/2e/cardimages/STVE-EN55031.jpg	red_card_back	Personnel	"Jean-Luc Picard Principled Maverick"	"HaD"	"STVE-EN55031"	"V"	"Y"	"55V031"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Commander: Cousteau. Dissident."	""	"Human"	"Archaeology 2 Diplomacy Honor 2 Leadership"	"8"	"8"	"6"	"6"	"6"	"6"	"When you play this personnel, if you command two [NA] Honor personnel, you may download an Assault event or a [TNG] ship."	"Y"
STVE-EN55032	"Kell Perim Unjoined Advocate"	https://www.trekcc.org/2e/cardimages/STVE-EN55032.jpg	red_card_back	Personnel	"Kell Perim Unjoined Advocate"	"HaD"	"STVE-EN55032"	"V"	"Y"	"55V032"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	"Dissident."	""	"Trill"	"Archaeology Navigation Officer Physics Transporters"	"6"	"6"	"6"	"6"	"5"	"5"	"While this personnel is attempting a Region: Briar Patch Mission, she gains Astrometrics and Science."	"Y"
STVE-EN55033	"Matthew Dougherty ""Partner"" in Crime"	https://www.trekcc.org/2e/cardimages/STVE-EN55033.jpg	red_card_back	Personnel	"Matthew Dougherty ""Partner"" in Crime"	"HaD"	"STVE-EN55033"	"V"	"Y"	"55V033"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][E]"	""	"Admiral."	""	"Human"	"Diplomacy Law Officer Treachery"	"3"	"3"	"6"	"6"	"5"	"5"	"You may play this personnel aboard your [Dom] ship (he becomes [Dom]). Each of your [E] Treachery personnel and Son'a present is Cunning +1."	"Y"
STVE-EN55034	"William T. Riker Smooth Advocate"	https://www.trekcc.org/2e/cardimages/STVE-EN55034.jpg	red_card_back	Personnel	"William T. Riker Smooth Advocate"	"HaD"	"STVE-EN55034"	"V"	"Y"	"55V034"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Commander: U.S.S. Enterprise-E. Dissident."	""	"Human"	"Diplomacy Honor Leadership 2 Navigation Officer"	"6"	"6"	"6"	"6"	"6"	"6"	"When you play a {Sovereign-class ship} at this mission, it is cost -1 for each of your Region: Briar Patch missions."	"Y"
STVE-EN55035	"Worf Principled Warrior"	https://www.trekcc.org/2e/cardimages/STVE-EN55035.jpg	red_card_back	Personnel	"Worf Principled Warrior"	"HaD"	"STVE-EN55035"	"V"	"Y"	"55V035"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	"Dissident."	""	"Klingon"	"2 Honor Intelligence Security"	"8"	"8"	"5"	"5"	"8"	"8"	"When you play this personnel, examine a number of cards from the top of an opponent's dilemma pile equal to the number of [NA] Honor personnel you command (limit three). Then replace them in the same order."	"Y"
STVE-EN55036	"Berik Now Boarding"	https://www.trekcc.org/2e/cardimages/STVE-EN55036.jpg	red_card_back	Personnel	"Berik Now Boarding"	"HaD"	"STVE-EN55036"	"V"	"Y"	"55V036"	"Personnel"	"3"	""	""	""	""	""	"Ferengi"	"[Cmd]"	""	""	""	"Ferengi"	"Navigation Officer Programming Security Transporters"	"6"	"6"	"6"	"6"	"6"	"6"	"When you win combat or an engagement involving this personnel, you may place the top two cards of your deck beneath your {Ferenginar}."	"Y"
STVE-EN55037	"Morta"	https://www.trekcc.org/2e/cardimages/STVE-EN55037.jpg	red_card_back	Personnel	"Morta"	"HaD"	"STVE-EN55037"	"V"	"N"	"55V037"	"Personnel"	"2"	""	""	""	""	""	"Ferengi"	"[Stf]"	""	""	""	"Ferengi"	"Acquisition Programming Security Transporters"	"4"	"4"	"6"	"6"	"6"	"6"	"When you begin combat involving this personnel, you may compare total Cunning instead of Strength."	"Y"
STVE-EN55038	"Nibor Competitive Pawn"	https://www.trekcc.org/2e/cardimages/STVE-EN55038.jpg	red_card_back	Personnel	"Nibor Competitive Pawn"	"HaD"	"STVE-EN55038"	"V"	"Y"	"55V038"	"Personnel"	"2"	""	""	""	""	""	"Ferengi"	"[Stf]"	""	""	""	"Ferengi"	"Officer Programming Security Treachery"	"4"	"4"	"6"	"6"	"5"	"5"	"While you have a captive, this personnel gains Acquisition and Security."	"Y"
STVE-EN55044	"Anij Guiding Light"	https://www.trekcc.org/2e/cardimages/STVE-EN55044.jpg	red_card_back	Personnel	"Anij Guiding Light"	"HaD"	"STVE-EN55044"	"V"	"Y"	"55V044"	"Personnel"	"1"	""	""	""	""	""	"Non-Aligned"	""	""	""	""	"Ba'ku"	"Anthropology Honor"	"7"	"7"	"6"	"6"	"4"	"4"	"This personnel may (and must) play to {Ba'ku Planet}. At the start of your turn, if this personnel is not on Ba'ku Planet, remove her from the game. Order - Stop one of your personnel present to draw a card."	"Y"
STVE-EN55052	"Cousteau Captain's Yacht"	https://www.trekcc.org/2e/cardimages/STVE-EN55052.jpg	red_card_back	Ship	"Cousteau Captain's Yacht"	"HaD"	"STVE-EN55052"	"V"	"Y"	"55V052"	"Ship"	"4"	""	""	""	""	""	"Federation"	"[TNG]"	"[Cmd]"	""	"Yacht"	""	""	"7"	"7"	"5"	"5"	"6"	"6"	"You may play this ship at your Region: Briar Patch mission where you command {U.S.S. Enterprise-E}. When you play this ship, you may download a [TNG] Dissident."	"Y"
STVE-EN55039	"Omag ""Fat Ferengi"""	https://www.trekcc.org/2e/cardimages/STVE-EN55039.jpg	red_card_back	Personnel	"Omag ""Fat Ferengi"""	"HaD"	"STVE-EN55039"	"V"	"Y"	"55V039"	"Personnel"	"3"	""	""	""	""	""	"Ferengi"	"[Cmd]"	""	"Smuggler. Thief."	""	"Ferengi"	"Acquisition Engineer Officer Treachery"	"3"	"3"	"7"	"7"	"4"	"4"	"At the start of your turn, if you command {Ferenginar} and no other headquarters mission, you may place a non-[Voy] ship from beneath your {Ferenginar} at an opponent's mission where they do not command a ship and give command of that ship to that opponent to score 5 points."	"Y"
STVE-EN55040	"B'Etor Cutthroat Accomplice"	https://www.trekcc.org/2e/cardimages/STVE-EN55040.jpg	red_card_back	Personnel	"B'Etor Cutthroat Accomplice"	"HaD"	"STVE-EN55040"	"V"	"Y"	"55V040"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Commander: I.K.S. Cha'Joh. Smuggler. Thief."	""	"Klingon"	"Leadership Physics Science 2 Treachery"	"2"	"2"	"6"	"6"	"6"	"6"	"When you play this personnel, you may stop your [Kli] Smuggler at this mission to draw two cards."	"Y"
STVE-EN55041	"Lursa Cutthroat Accomplice"	https://www.trekcc.org/2e/cardimages/STVE-EN55041.jpg	red_card_back	Personnel	"Lursa Cutthroat Accomplice"	"HaD"	"STVE-EN55041"	"V"	"Y"	"55V041"	"Personnel"	"2"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Commander: I.K.S. Cha'Joh. Smuggler. Thief."	""	"Klingon"	"Acquisition Engineer Leadership 2 Treachery"	"2"	"2"	"6"	"6"	"7"	"7"	"When you play this personnel, you may stop your [Kli] Smuggler at this mission to download a Maneuver event."	"Y"
STVE-EN55042	"Sela Daughter of Tasha"	https://www.trekcc.org/2e/cardimages/STVE-EN55042.jpg	red_card_back	Personnel	"Sela Daughter of Tasha"	"HaD"	"STVE-EN55042"	"V"	"Y"	"55V042"	"Personnel"	"3"	""	""	""	""	""	"Klingon"	"[Cmd]"	""	"Smuggler."	""	"Human/Romulan"	"Diplomacy Intelligence Leadership Officer 2 Treachery"	"2"	"2"	"6"	"6"	"5"	"5"	"When you play this personnel, you may download two cards. Those cards must be Crime cards, Hand Weapons, or {A History of Collusion}."	"Y"
STVE-EN55043	"Tolian Soran Mad Scientist"	https://www.trekcc.org/2e/cardimages/STVE-EN55043.jpg	red_card_back	Personnel	"Tolian Soran Mad Scientist"	"HaD"	"STVE-EN55043"	"V"	"Y"	"55V043"	"Personnel"	"3"	""	""	""	""	""	"Klingon"	"[Stf]"	""	"Smuggler. Thief."	""	"El-Aurian"	"Engineer 2 Physics Programming Science 2 Treachery"	"1"	"1"	"7"	"7"	"6"	"6"	"When you win combat or an engagement involving this personnel, you may lose 5 points to place the top card of the loser's dilemma pile beneath your planet mission."	"Y"
STVE-EN55045	"Artim Inspirational Child"	https://www.trekcc.org/2e/cardimages/STVE-EN55045.jpg	red_card_back	Personnel	"Artim Inspirational Child"	"HaD"	"STVE-EN55045"	"V"	"Y"	"55V045"	"Personnel"	"0"	""	""	""	""	""	"Non-Aligned"	""	""	""	""	"Ba'ku"	"Honor"	"6"	"6"	"4"	"4"	"3"	"3"	"This personnel may (and must) play to {Ba'ku Planet}. At the start of your turn, if this personnel is not on Ba'ku Planet, remove him from the game. Each unique personnel present is attributes +1."	"Y"
STVE-EN55046	"Sojef Pacifistic Luddite"	https://www.trekcc.org/2e/cardimages/STVE-EN55046.jpg	red_card_back	Personnel	"Sojef Pacifistic Luddite"	"HaD"	"STVE-EN55046"	"V"	"Y"	"55V046"	"Personnel"	"1"	""	""	""	""	""	"Non-Aligned"	""	""	""	""	"Ba'ku"	"Honor Law"	"6"	"6"	"6"	"6"	"6"	"6"	"This personnel may (and must) play to {Ba'ku Planet}. At the start of your turn, if this personnel is not on Ba'ku Planet, remove him from the game. When you play this personnel, you may download a Dissident or a Son'a."	"Y"
STVE-EN55047	"Duras Romulan Conspirator"	https://www.trekcc.org/2e/cardimages/STVE-EN55047.jpg	red_card_back	Personnel	"Duras Romulan Conspirator"	"HaD"	"STVE-EN55047"	"V"	"Y"	"55V047"	"Personnel"	"2"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	"Assassin. High Council Member."	""	"Klingon"	"Law Leadership 2 Treachery"	"2"	"2"	"6"	"6"	"7"	"7"	"Order - Return this personnel to his owner's hand to kill an opponent's Honor personnel present."	"Y"
STVE-EN55048	"Tallus Blustering Pursuer"	https://www.trekcc.org/2e/cardimages/STVE-EN55048.jpg	red_card_back	Personnel	"Tallus Blustering Pursuer"	"HaD"	"STVE-EN55048"	"V"	"Y"	"55V048"	"Personnel"	"3"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	"Commander: Ehrehin."	""	"Romulan"	"Astrometrics Leadership Navigation Officer Science Security"	"4"	"4"	"6"	"6"	"6"	"6"	"When the {D'deridex-class ship} that this personnel is aboard moves to the same mission as an opponent's ship, you may begin an engagement involving this personnel."	"Y"
STVE-EN55049	"Tomalak Smug Antagonist"	https://www.trekcc.org/2e/cardimages/STVE-EN55049.jpg	red_card_back	Personnel	"Tomalak Smug Antagonist"	"HaD"	"STVE-EN55049"	"V"	"Y"	"55V049"	"Personnel"	"3"	""	""	""	""	""	"Romulan"	"[Cmd]"	""	"Commander: Deranas."	""	"Romulan"	"Diplomacy Leadership Navigation Officer Security Treachery"	"0"	"0"	"3"	"3"	"4"	"4"	"This personnel is attributes +1 for each Region: Neutral Zone mission where an opponent does not command a ship."	"Y"
STVE-EN55050	"Li'seria Son'a Flagship"	https://www.trekcc.org/2e/cardimages/STVE-EN55050.jpg	red_card_back	Ship	"Li'seria Son'a Flagship"	"HaD"	"STVE-EN55050"	"V"	"Y"	"55V050"	"Ship"	"6"	""	""	""	""	""	"Dominion"	""	"[Cmd][Stf][Stf]"	""	"Warship"	""	""	"8"	"8"	"8"	"8"	"8"	"8"	"When an opponent's personnel at this mission is killed in combat or an engagement, you may place a [Dom] Son'a from hand aboard this ship."	"Y"
STVE-EN55051	"Son'a Battleship"	https://www.trekcc.org/2e/cardimages/STVE-EN55051.jpg	red_card_back	Ship	"Son'a Battleship"	"HaD"	"STVE-EN55051"	"V"	"N"	"55V051"	"Ship"	"7"	""	""	""	""	""	"Dominion"	""	"[Cmd][Cmd][Stf]"	""	"Battleship"	""	""	"8"	"8"	"10"	"10"	"9"	"9"	"To staff this ship, you must have a Son'a aboard. This ship is Range +1 for each personnel in an opponent's discard pile (limit +3)."	"Y"
STVE-EN55053	"I.K.S. Cha'Joh Sisters' Bird-of-Prey"	https://www.trekcc.org/2e/cardimages/STVE-EN55053.jpg	red_card_back	Ship	"I.K.S. Cha'Joh Sisters' Bird-of-Prey"	"HaD"	"STVE-EN55053"	"V"	"Y"	"55V053"	"Ship"	"4"	""	""	""	""	""	"Klingon"	""	"[Stf][Stf]"	"Cloaking Device."	"D-12 Class"	""	""	"7"	"7"	"6"	"6"	"5"	"5"	"This ship is Weapons +2 for each Smuggler aboard (limit +4)."	"Y"
STVE-EN55054	"Ehrehin Avenger"	https://www.trekcc.org/2e/cardimages/STVE-EN55054.jpg	red_card_back	Ship	"Ehrehin Avenger"	"HaD"	"STVE-EN55054"	"V"	"Y"	"55V054"	"Ship"	"7"	""	""	""	""	""	"Romulan"	""	"[Cmd][Stf][Stf][Stf]"	"Cloaking Device."	"D'deridex Class"	""	""	"7"	"7"	"9"	"9"	"9"	"9"	"When you win an engagement involving this ship, you may lose 5 points to search your dilemma pile for a Damage dilemma and place it on an opponent's undamaged ship at this mission. Shuffle and replace your dilemma pile."	"Y"
STVP-EN335	"Sector 441 Analyze Radiation *VP"	https://www.trekcc.org/2e/cardimages/STVP-EN335.jpg	red_card_back	Mission	"Sector 441 Analyze Radiation *VP"	"VP"	"STVP-EN335"	"VP"	"Y"	"0VP335"	"Mission"	"0"	"S"	"S"	"4"	"35"	"A"	"[Dom][Fed]"	""	""	"Nebula. Region: Briar Patch."	""	""	"Astrometrics, Navigation, Officer, Science, and Cunning>32"	""	""	""	""	""	""	"While this mission is complete, each Region: Briar Patch mission is span -1."	"Y"
STVE-EN56001	"Bio-ship Attack"	https://www.trekcc.org/2e/cardimages/STVE-EN56001.jpg	red_card_back	Dilemma	"Bio-ship Attack"	"Ctkr"	"STVE-EN56001"	"V"	"N"	"56V001"	"Dilemma"	"3"	"S"	"S"	""	""	""	""	""	""	"Species 8472."	""	""	""	""	""	""	""	""	""	"Unless you have Navigation, Physics, and Shields>8 or 2 Exobiology, 2 Programming and Cunning>32, all your personnel are stopped, and this dilemma is placed on your ship. Damage - When this dilemma is removed from your ship, place it in your core."	"Y"
STVE-EN56002	"Equinox Conspiracy"	https://www.trekcc.org/2e/cardimages/STVE-EN56002.jpg	red_card_back	Dilemma	"Equinox Conspiracy"	"Ctkr"	"STVE-EN56002"	"V"	"N"	"56V002"	"Dilemma"	"3"	"S"	"S"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Unless you have Diplomacy, Exobiology, Navigation, and Treachery or Intelligence, Programming, Security, and Cunning>32, randomly select two personnel to be stopped. If this dilemma's owner commands {U.S.S. Equinox}, they may discard a Nucleogenic card from hand to kill those personnel instead."	"Y"
STVE-EN56003	"Photonic Turncoat"	https://www.trekcc.org/2e/cardimages/STVE-EN56003.jpg	red_card_back	Dilemma	"Photonic Turncoat"	"Ctkr"	"STVE-EN56003"	"V"	"N"	"56V003"	"Dilemma"	"2"	"S"	"S"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Unless you have Diplomacy, Science, and Integrity>34 or Engineer, Security, Transporters, and Strength>32, if the opponent on your left commands {Grid 296}, randomly select a personnel. Your opponent places that personnel on their Holoprogram event. (You no longer command that personnel.)"	"Y"
STVE-EN56004	"Plans Within Plans"	https://www.trekcc.org/2e/cardimages/STVE-EN56004.jpg	red_card_back	Dilemma	"Plans Within Plans"	"Ctkr"	"STVE-EN56004"	"V"	"N"	"56V004"	"Dilemma"	"3"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Choose one: randomly select three personnel to be stopped; your opponent destroys an event you command; or discard an interrupt from hand."	"Y"
STVE-EN56005	"Race Relations"	https://www.trekcc.org/2e/cardimages/STVE-EN56005.jpg	red_card_back	Dilemma	"Race Relations"	"Ctkr"	"STVE-EN56005"	"V"	"N"	"56V005"	"Dilemma"	"2"	"P"	"P"	""	""	""	""	""	""	"Species 8472."	""	""	""	""	""	""	""	""	""	"Unless you have Anthropology and Cunning>32 or a personnel with 2 Exobiology, randomly select a personnel to be stopped. If four or more personnel of the same species are remaining, place this dilemma in your core."	"Y"
STVE-EN56006	"Suspicion"	https://www.trekcc.org/2e/cardimages/STVE-EN56006.jpg	red_card_back	Dilemma	"Suspicion"	"Ctkr"	"STVE-EN56006"	"V"	"N"	"56V006"	"Dilemma"	"1"	"P"	"P"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Your opponent chooses a personnel to be stopped. You may stop two personnel who each share a skill with the chosen personnel to prevent this."	"Y"
STVE-EN56007	"Tak Tak Negotiations"	https://www.trekcc.org/2e/cardimages/STVE-EN56007.jpg	red_card_back	Dilemma	"Tak Tak Negotiations"	"Ctkr"	"STVE-EN56007"	"V"	"N"	"56V007"	"Dilemma"	"3"	"P"	"P"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Your opponent downloads a Diplomacy personnel. Unless you have the skills on that personnel (except Acquisition, Intelligence, Law, or Telepathy), all your personnel are stopped. Otherwise, your opponent may place the downloaded personnel where he or she could be played."	"Y"
STVE-EN56008	"The Clown: Celebration"	https://www.trekcc.org/2e/cardimages/STVE-EN56008.jpg	red_card_back	Dilemma	"The Clown: Celebration"	"Ctkr"	"STVE-EN56008"	"V"	"N"	"56V008"	"Dilemma"	"1"	"D"	"D"	""	""	""	""	""	""	"Consume: 1."	""	""	""	""	""	""	""	""	""	"Place this dilemma on this mission. When you fail a mission attempt at this mission, begin your Discard Excess Cards segment. At the end of this turn, this dilemma returns to its owner's dilemma pile."	"Y"
STVE-EN56009	"The Clown: Cloaking Device"	https://www.trekcc.org/2e/cardimages/STVE-EN56009.jpg	red_card_back	Dilemma	"The Clown: Cloaking Device"	"Ctkr"	"STVE-EN56009"	"V"	"N"	"56V009"	"Dilemma"	"2"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Place this dilemma on this mission. Add 3 to each attribute requirement needed to complete this mission for each different equipment the opponent on your left commands. At the end of this turn, this dilemma is overcome."	"Y"
STVE-EN56010	"The Clown: Fear Incarnate"	https://www.trekcc.org/2e/cardimages/STVE-EN56010.jpg	red_card_back	Dilemma	"The Clown: Fear Incarnate"	"Ctkr"	"STVE-EN56010"	"V"	"N"	"56V010"	"Dilemma"	"1"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Place this dilemma on this mission (limit one per mission). When the first dilemma whose title begins with ""{The Clown}"" (except a copy of this dilemma) is about to be faced during a mission attempt at this mission, randomly select a personnel to be stopped. When that mission attempt ends, if this mission is incomplete, kill that personnel."	"Y"
STVE-EN56011	"The Clown: Ultimatum"	https://www.trekcc.org/2e/cardimages/STVE-EN56011.jpg	red_card_back	Dilemma	"The Clown: Ultimatum"	"Ctkr"	"STVE-EN56011"	"V"	"N"	"56V011"	"Dilemma"	"2"	"D"	"D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Your opponent examines your hand and chooses two cards. Unless you choose to discard those cards, randomly select a personnel to be killed."	"Y"
STVE-EN56012	"The Killing Game"	https://www.trekcc.org/2e/cardimages/STVE-EN56012.jpg	red_card_back	Dilemma	"The Killing Game"	"Ctkr"	"STVE-EN56012"	"V"	"N"	"56V012"	"Dilemma"	"8"	"S"	"S"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"For each event your opponent commands in their core, this dilemma is cost -1 (-2 for each Decay event). Unless you have 2 Engineer, 2 Medical, and Cunning>38 or 2 Diplomacy, Leadership, and 2 Physics, randomly select two personnel to be placed in your opponent's brig."	"Y"
STVE-EN56013	"Your Galaxy Is Impure"	https://www.trekcc.org/2e/cardimages/STVE-EN56013.jpg	red_card_back	Dilemma	"Your Galaxy Is Impure"	"Ctkr"	"STVE-EN56013"	"V"	"N"	"56V013"	"Dilemma"	"3"	"S"	"S"	""	""	""	""	""	""	"Species 8472."	""	""	""	""	""	""	""	""	""	"Choose one: place this dilemma in your core; randomly select three personnel to be stopped; or randomly select two personnel to be killed."	"Y"
STVE-EN56014	"Ha'Dara Simulation"	https://www.trekcc.org/2e/cardimages/STVE-EN56014.jpg	red_card_back	Event	"Ha'Dara Simulation"	"Ctkr"	"STVE-EN56014"	"V"	"Y"	"56V014"	"Event"	"2"	""	""	""	""	""	""	""	""	"Holoprogram."	""	""	""	""	""	""	""	""	""	"To play this event, you must command {Grid 296} and no other headquarters mission. Plays in your core. While three or more cards are on this event, each non-Hologram personnel is attributes -1."	"Y"
STVE-EN56015	"Implant Neural Interface"	https://www.trekcc.org/2e/cardimages/STVE-EN56015.jpg	red_card_back	Event	"Implant Neural Interface"	"Ctkr"	"STVE-EN56015"	"V"	"N"	"56V015"	"Event"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"To play this event, you must command four Holograms. Plays on an opponent's mission. When your opponent is about to fail a mission attempt at this mission, you may destroy this event to randomly select a personnel involved to be placed on your Holoprogram event. (Your opponent no longer commands that personnel.)"	"Y"
STVE-EN56016	"Nyrian Translocation"	https://www.trekcc.org/2e/cardimages/STVE-EN56016.jpg	red_card_back	Event	"Nyrian Translocation"	"Ctkr"	"STVE-EN56016"	"V"	"N"	"56V016"	"Event"	"5"	""	""	""	""	""	""	""	""	"Capture. Infiltration."	""	""	""	""	""	""	""	""	""	"Place your Infiltrator aboard an opponent's ship at a non-headquarters mission, then randomly select an opponent's personnel present with that Infiltrator to be placed in your brig. Remove this event from the game."	"Y"
STVE-EN56017	"Sainte Claire Wargame"	https://www.trekcc.org/2e/cardimages/STVE-EN56017.jpg	red_card_back	Event	"Sainte Claire Wargame"	"Ctkr"	"STVE-EN56017"	"V"	"Y"	"56V017"	"Event"	"1"	""	""	""	""	""	""	""	""	"Holoprogram."	""	""	""	""	""	""	""	""	""	"Plays in your core. At the start of your turn, if three or more cards are on this event and one or more of those is a personnel you do not own, score 5 points."	"Y"
STVE-EN56018	"Holodeck Safety Protocols"	https://www.trekcc.org/2e/cardimages/STVE-EN56018.jpg	red_card_back	Interrupt	"Holodeck Safety Protocols"	"Ctkr"	"STVE-EN56018"	"V"	"N"	"56V018"	"Interrupt"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"When a card an opponent owns is about to make you lose command of your Holoprogram event, you may discard a Hologram from hand to prevent that. You may play this interrupt from your Holoprogram event as if it were in your hand."	"Y"
STVE-EN56019a	"Reconfigure"	https://www.trekcc.org/2e/cardimages/STVE-EN56019a.jpg	red_card_back	Interrupt	"Reconfigure"	"Ctkr"	"STVE-EN56019a"	"V"	"N"	"56V019"	"Interrupt"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"When your [Bor] personnel is facing a dilemma, discard a non-personnel card from hand to name a skill or keyword. That [Bor] personnel and each [Bor] personnel present loses the named skill or keyword until the end of the dilemma."	"Y"
STVE-EN56020	"Triquadric Algorithms"	https://www.trekcc.org/2e/cardimages/STVE-EN56020.jpg	red_card_back	Interrupt	"Triquadric Algorithms"	"Ctkr"	"STVE-EN56020"	"V"	"N"	"56V020"	"Interrupt"	"0"	""	""	""	""	""	""	""	""	"Nucleogenic."	""	""	""	""	""	""	""	""	""	"To play this interrupt, you must command {U.S.S. Equinox}. While your personnel present with three [Voy] Treachery personnel is facing a dilemma, you may discard a card from hand to examine the bottom dilemma in your opponent's dilemma stack."	"Y"
STVE-EN56021	"We Require Your Expertise"	https://www.trekcc.org/2e/cardimages/STVE-EN56021.jpg	red_card_back	Interrupt	"We Require Your Expertise"	"Ctkr"	"STVE-EN56021"	"V"	"N"	"56V021"	"Interrupt"	"0"	""	""	""	""	""	""	""	""	"Punishment."	""	""	""	""	""	""	""	""	""	"When your Android or Hologram is attempting a mission, he or she gains all skills from your captive or a personnel you do not own on your Holoprogram event until the end of the mission attempt."	"Y"
STVE-EN56022	"Akritirian Detention Facility Prison Break"	https://www.trekcc.org/2e/cardimages/STVE-EN56022.jpg	red_card_back	Mission	"Akritirian Detention Facility Prison Break"	"Ctkr"	"STVE-EN56022"	"V"	"Y"	"56V022"	"Mission"	"0"	"S"	"S"	"3"	"30"	"D"	"Any affiliation (except [Bor]) may attempt this mission."	""	""	""	""	""	"Navigation, Programming, and (Diplomacy and Cunning>32 or Security and Strength>32)"	""	""	""	""	""	""	"When you complete this mission, for each personnel that used a skill to complete this mission, take one of your personnel from your opponent's brig and place him or her aboard your ship here."	"Y"
